"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.392141914E1	-5.514526367E-2	9.682723999E0	1.148986816E-2	9.682887847E0
2.392541695E1	-5.276489258E-2	9.682723999E0	1.628112793E-2	9.682881454E0
2.392941475E1	-5.514526367E-2	9.680328369E0	1.148986816E-2	9.680492258E0
2.393341255E1	-5.993652344E-2	9.680328369E0	4.318237305E-3	9.680514881E0
2.393741036E1	-5.993652344E-2	9.677932739E0	1.922607422E-3	9.678118525E0
2.394143868E1	-5.754089355E-2	9.682723999E0	-4.730224609E-4	9.682894981E0
2.394543648E1	-5.514526367E-2	9.673156738E0	-4.730224609E-4	9.673313936E0
2.394943428E1	-5.514526367E-2	9.670761108E0	-1.005554199E-2	9.670923561E0
2.395343208E1	-5.754089355E-2	9.680328369E0	-1.005554199E-2	9.680504605E0
2.395742989E1	-5.514526367E-2	9.689910889E0	-1.005554199E-2	9.690073021E0
2.396142769E1	-5.993652344E-2	9.682723999E0	-1.005554199E-2	9.682914723E0
2.396542549E1	-5.754089355E-2	9.685119629E0	-1.245117188E-2	9.685298561E0
2.396942330E1	-5.276489258E-2	9.680328369E0	-1.005554199E-2	9.680477394E0
2.397342110E1	-4.797363281E-2	9.680328369E0	-1.245117188E-2	9.680455249E0
2.397741890E1	-4.797363281E-2	9.682723999E0	-1.963806152E-2	9.682862757E0
2.398141670E1	-5.036926270E-2	9.670761108E0	-1.963806152E-2	9.670912218E0
2.398541451E1	-5.514526367E-2	9.670761108E0	-1.963806152E-2	9.670938272E0
2.398944283E1	-6.233215332E-2	9.677932739E0	-2.201843262E-2	9.678158514E0
2.399344063E1	-5.514526367E-2	9.680328369E0	-1.963806152E-2	9.680505358E0
2.399743843E1	-6.233215332E-2	9.677932739E0	-2.201843262E-2	9.678158514E0
2.400143623E1	-6.233215332E-2	9.675552368E0	-2.441406250E-2	9.675783946E0
2.400543404E1	-6.472778320E-2	9.673156738E0	-2.441406250E-2	9.673404107E0
2.400943184E1	-6.233215332E-2	9.673156738E0	-2.920532227E-2	9.673401653E0
2.401342964E1	-6.951904297E-2	9.677932739E0	-2.441406250E-2	9.678213216E0
2.401742745E1	-6.951904297E-2	9.677932739E0	-1.724243164E-2	9.678197782E0
2.402142525E1	-6.233215332E-2	9.680328369E0	-1.484680176E-2	9.680540432E0
2.402542305E1	-6.712341309E-2	9.682723999E0	-2.680969238E-2	9.682993770E0
2.402942085E1	-5.993652344E-2	9.687515259E0	-2.441406250E-2	9.687731433E0
2.403341866E1	-5.514526367E-2	9.682723999E0	-2.201843262E-2	9.682906064E0
2.403744698E1	-5.036926270E-2	9.685119629E0	-2.201843262E-2	9.685275634E0
2.404144478E1	-5.276489258E-2	9.668365479E0	-2.201843262E-2	9.668534531E0
2.404544258E1	-5.276489258E-2	9.677932739E0	-1.963806152E-2	9.678096502E0
2.404944038E1	-5.514526367E-2	9.685119629E0	-1.963806152E-2	9.685296530E0
2.405343819E1	-5.036926270E-2	9.687515259E0	-1.724243164E-2	9.687661547E0
2.405743599E1	-6.233215332E-2	9.682723999E0	-1.963806152E-2	9.682944541E0
2.406143379E1	-6.712341309E-2	9.680328369E0	-1.963806152E-2	9.680581002E0
2.406543160E1	-6.472778320E-2	9.682723999E0	-1.005554199E-2	9.682945566E0
2.406942940E1	-6.233215332E-2	9.680328369E0	-7.659912109E-3	9.680532078E0
2.407342720E1	-6.472778320E-2	9.677932739E0	-1.005554199E-2	9.678154416E0
2.407742500E1	-6.712341309E-2	9.673156738E0	-1.245117188E-2	9.673397638E0
2.408142281E1	-6.472778320E-2	9.668365479E0	-1.005554199E-2	9.668587375E0
2.408545113E1	-6.712341309E-2	9.673156738E0	-2.868652344E-3	9.673390050E0
2.408944893E1	-6.472778320E-2	9.670761108E0	-4.730224609E-4	9.670977734E0
2.409344673E1	-6.712341309E-2	9.665969849E0	4.318237305E-3	9.666203873E0
2.409744454E1	-6.472778320E-2	9.675552368E0	6.698608398E-3	9.675771193E0
2.410144234E1	-6.472778320E-2	9.668365479E0	4.318237305E-3	9.668583110E0
2.410544014E1	-6.472778320E-2	9.668365479E0	1.388549805E-2	9.668592117E0
2.410943794E1	-5.754089355E-2	9.677932739E0	1.628112793E-2	9.678117489E0
2.411343575E1	-6.233215332E-2	9.685119629E0	1.628112793E-2	9.685333892E0
2.411743355E1	-6.472778320E-2	9.687515259E0	1.867675781E-2	9.687749501E0
2.412143135E1	-5.993652344E-2	9.675552368E0	2.346801758E-2	9.675766469E0
2.412542915E1	-5.036926270E-2	9.673156738E0	2.346801758E-2	9.673316344E0
2.412942696E1	-5.754089355E-2	9.677932739E0	2.586364746E-2	9.678138353E0
2.413345528E1	-5.993652344E-2	9.665969849E0	2.825927734E-2	9.666196982E0
2.413745308E1	-6.233215332E-2	9.658782959E0	2.825927734E-2	9.659025424E0
2.414145088E1	-5.993652344E-2	9.673156738E0	3.782653809E-2	9.673416383E0
2.414544868E1	-6.472778320E-2	9.677932739E0	3.543090820E-2	9.678214047E0
2.414944649E1	-7.431030273E-2	9.677932739E0	3.303527832E-2	9.678274405E0
2.415344429E1	-7.431030273E-2	9.677932739E0	4.740905762E-2	9.678334141E0
2.415744209E1	-6.472778320E-2	9.670761108E0	4.740905762E-2	9.671093926E0
2.416143990E1	-5.514526367E-2	9.670761108E0	4.980468750E-2	9.671046578E0
2.416543770E1	-5.514526367E-2	9.668365479E0	5.459594727E-2	9.668676887E0
2.416943550E1	-6.233215332E-2	9.670761108E0	4.980468750E-2	9.671090229E0
2.417343331E1	-5.754089355E-2	9.677932739E0	5.697631836E-2	9.678271507E0
2.417743111E1	-5.754089355E-2	9.677932739E0	6.655883789E-2	9.678332663E0
2.418145943E1	-6.951904297E-2	9.670761108E0	7.614135742E-2	9.671310708E0
2.418545723E1	-6.712341309E-2	9.677932739E0	7.614135742E-2	9.678465021E0
2.418945503E1	-7.431030273E-2	9.675552368E0	8.331298828E-2	9.676196397E0
2.419345284E1	-6.951904297E-2	9.675552368E0	7.614135742E-2	9.676101696E0
2.419745064E1	-5.993652344E-2	9.685119629E0	7.614135742E-2	9.685604376E0
2.420144844E1	-6.233215332E-2	9.685119629E0	8.570861816E-2	9.685699432E0
2.420544624E1	-6.233215332E-2	9.687515259E0	8.810424805E-2	9.688116409E0
2.420944405E1	-5.276489258E-2	9.687515259E0	9.049987793E-2	9.688081660E0
2.421344185E1	-5.514526367E-2	9.685119629E0	9.529113770E-2	9.685745383E0
2.421743965E1	-5.276489258E-2	9.687515259E0	9.049987793E-2	9.688081660E0
2.422143746E1	-5.993652344E-2	9.692306519E0	9.529113770E-2	9.692960252E0
2.422543526E1	-6.233215332E-2	9.689910889E0	9.529113770E-2	9.690579896E0
2.422946358E1	-7.191467285E-2	9.682723999E0	9.768676758E-2	9.683483798E0
2.423346138E1	-6.233215332E-2	9.687515259E0	1.024780273E-1	9.688257786E0
2.423745918E1	-6.712341309E-2	9.675552368E0	1.072540283E-1	9.676379623E0
2.424145699E1	-5.993652344E-2	9.670761108E0	1.120452881E-1	9.671595884E0
2.424545479E1	-5.754089355E-2	9.675552368E0	1.144409180E-1	9.676400225E0
2.424945259E1	-5.754089355E-2	9.677932739E0	1.144409180E-1	9.678780387E0
2.425345039E1	-5.754089355E-2	9.668365479E0	1.192321777E-1	9.669271859E0
2.425744820E1	-5.754089355E-2	9.673156738E0	1.168365479E-1	9.674033441E0
2.426144600E1	-5.754089355E-2	9.677932739E0	1.240234375E-1	9.678898433E0
2.426544380E1	-6.233215332E-2	9.685119629E0	1.216278076E-1	9.686083876E0
2.426944160E1	-6.712341309E-2	9.682723999E0	1.192321777E-1	9.683690717E0
2.427343941E1	-6.712341309E-2	9.680328369E0	1.192321777E-1	9.681295327E0
2.427746773E1	-6.233215332E-2	9.694702148E0	1.168365479E-1	9.695606522E0
2.428146553E1	-6.233215332E-2	9.699493408E0	1.240234375E-1	9.700486559E0
2.428546333E1	-6.233215332E-2	9.685119629E0	1.312103271E-1	9.686208942E0
2.428946114E1	-5.754089355E-2	9.680328369E0	1.359863281E-1	9.681454466E0
2.429345894E1	-6.233215332E-2	9.677932739E0	1.383819580E-1	9.679122738E0
2.429745674E1	-7.191467285E-2	9.673156738E0	1.383819580E-1	9.674413810E0
2.430145455E1	-6.951904297E-2	9.677932739E0	1.407775879E-1	9.679206235E0
2.430545235E1	-6.712341309E-2	9.675552368E0	1.431732178E-1	9.676844411E0
2.430945015E1	-5.754089355E-2	9.677932739E0	1.455688477E-1	9.679198487E0
2.431344795E1	-5.514526367E-2	9.687515259E0	1.479644775E-1	9.688802113E0
2.431744576E1	-6.472778320E-2	9.689910889E0	1.527557373E-1	9.691331025E0
2.432144356E1	-6.712341309E-2	9.685119629E0	1.551513672E-1	9.686594847E0
2.432547188E1	-7.431030273E-2	9.685119629E0	1.431732178E-1	9.686462864E0
2.432946968E1	-7.431030273E-2	9.677932739E0	1.455688477E-1	9.679312704E0
2.433346748E1	-6.951904297E-2	9.673156738E0	1.431732178E-1	9.674466019E0
2.433746529E1	-5.754089355E-2	9.677932739E0	1.431732178E-1	9.679162755E0
2.434146309E1	-6.472778320E-2	9.675552368E0	1.431732178E-1	9.676828090E0
2.434546089E1	-6.951904297E-2	9.682723999E0	1.383819580E-1	9.683962335E0
2.434945870E1	-7.431030273E-2	9.687515259E0	1.383819580E-1	9.688788545E0
2.435345650E1	-7.191467285E-2	9.682723999E0	1.359863281E-1	9.683945892E0
2.435745430E1	-6.472778320E-2	9.677932739E0	1.359863281E-1	9.679104508E0
2.436145210E1	-6.951904297E-2	9.675552368E0	1.431732178E-1	9.676861325E0
2.436544991E1	-6.951904297E-2	9.675552368E0	1.359863281E-1	9.676757660E0
2.436944771E1	-6.951904297E-2	9.673156738E0	1.359863281E-1	9.674362328E0
2.437344551E1	-6.233215332E-2	9.680328369E0	1.359863281E-1	9.681484128E0
2.437747383E1	-6.951904297E-2	9.673156738E0	1.312103271E-1	9.674296374E0
2.438147164E1	-6.712341309E-2	9.668365479E0	1.383819580E-1	9.669588727E0
2.438546944E1	-6.233215332E-2	9.673156738E0	1.359863281E-1	9.674313354E0
2.438946724E1	-5.993652344E-2	9.668365479E0	1.312103271E-1	9.669441533E0
2.439346504E1	-6.233215332E-2	9.675552368E0	1.312103271E-1	9.676642759E0
2.439746285E1	-6.233215332E-2	9.675552368E0	1.312103271E-1	9.676642759E0
2.440146065E1	-6.472778320E-2	9.677932739E0	1.288146973E-1	9.679006407E0
2.440545845E1	-6.233215332E-2	9.682723999E0	1.288146973E-1	9.683781419E0
2.440945625E1	-5.993652344E-2	9.682723999E0	1.216278076E-1	9.683673360E0
2.441345406E1	-7.191467285E-2	9.675552368E0	1.096496582E-1	9.676440895E0
2.441745186E1	-7.191467285E-2	9.685119629E0	1.048736572E-1	9.685954389E0
2.442144966E1	-7.191467285E-2	9.675552368E0	1.000823975E-1	9.676337212E0
2.442547798E1	-7.431030273E-2	9.673156738E0	1.024780273E-1	9.673984962E0
2.442947578E1	-6.472778320E-2	9.673156738E0	1.024780273E-1	9.673916100E0
2.443347359E1	-6.233215332E-2	9.677932739E0	1.000823975E-1	9.678650933E0
2.443747139E1	-6.472778320E-2	9.668365479E0	1.024780273E-1	9.669125217E0
2.444146919E1	-6.472778320E-2	9.665969849E0	9.529113770E-2	9.666656258E0
2.444546700E1	-6.233215332E-2	9.665969849E0	9.049987793E-2	9.666594470E0
2.444946480E1	-6.712341309E-2	9.668365479E0	9.529113770E-2	9.669068051E0
2.445346260E1	-6.712341309E-2	9.670761108E0	9.289550781E-2	9.671440200E0
2.445746040E1	-6.233215332E-2	9.673156738E0	8.810424805E-2	9.673758780E0
2.446145821E1	-6.472778320E-2	9.675552368E0	8.331298828E-2	9.676127550E0
2.446545601E1	-5.754089355E-2	9.673156738E0	7.853698730E-2	9.673646691E0
2.446945381E1	-5.754089355E-2	9.677932739E0	7.853698730E-2	9.678422450E0
2.447345162E1	-6.233215332E-2	9.685119629E0	8.331298828E-2	9.685678530E0
2.447747994E1	-5.993652344E-2	9.682723999E0	7.853698730E-2	9.683227999E0
2.448147774E1	-5.754089355E-2	9.682723999E0	7.135009766E-2	9.683157844E0
2.448547554E1	-6.233215332E-2	9.680328369E0	6.655883789E-2	9.680757858E0
2.448947334E1	-5.993652344E-2	9.673156738E0	7.135009766E-2	9.673605559E0
2.449347115E1	-5.754089355E-2	9.673156738E0	6.176757812E-2	9.673525080E0
2.449746895E1	-6.472778320E-2	9.663574219E0	5.697631836E-2	9.663958954E0
2.450146675E1	-5.993652344E-2	9.668365479E0	4.740905762E-2	9.668667490E0
2.450546456E1	-6.712341309E-2	9.663574219E0	3.782653809E-2	9.663881367E0
2.450946236E1	-6.233215332E-2	9.668365479E0	4.022216797E-2	9.668650068E0
2.451346016E1	-5.993652344E-2	9.670761108E0	3.782653809E-2	9.671020817E0
2.451745796E1	-5.993652344E-2	9.677932739E0	3.303527832E-2	9.678174715E0
2.452145577E1	-5.514526367E-2	9.675552368E0	3.063964844E-2	9.675758028E0
2.452548409E1	-6.233215332E-2	9.670761108E0	3.063964844E-2	9.671010521E0
2.452948189E1	-5.993652344E-2	9.670761108E0	3.063964844E-2	9.670995377E0
2.453347969E1	-6.233215332E-2	9.677932739E0	1.867675781E-2	9.678151488E0
2.453747749E1	-5.993652344E-2	9.677932739E0	1.388549805E-2	9.678128295E0
2.454147530E1	-6.233215332E-2	9.677932739E0	1.148986816E-2	9.678140287E0
2.454547310E1	-6.233215332E-2	9.677932739E0	1.388549805E-2	9.678143428E0
2.454947090E1	-6.233215332E-2	9.680328369E0	9.094238281E-3	9.680533319E0
2.455346870E1	-5.754089355E-2	9.682723999E0	1.148986816E-2	9.682901787E0
2.455746651E1	-6.712341309E-2	9.677932739E0	1.148986816E-2	9.678172331E0
2.456146431E1	-7.431030273E-2	9.675552368E0	1.388549805E-2	9.675847687E0
2.456546211E1	-6.712341309E-2	9.680328369E0	1.628112793E-2	9.680574774E0
2.456945992E1	-6.233215332E-2	9.670761108E0	1.148986816E-2	9.670968810E0
2.457345772E1	-6.472778320E-2	9.668365479E0	9.094238281E-3	9.668586423E0
2.457748604E1	-5.993652344E-2	9.670761108E0	4.318237305E-3	9.670947805E0
2.458148384E1	-5.754089355E-2	9.668365479E0	-5.264282227E-3	9.668538136E0
2.458548164E1	-6.233215332E-2	9.673156738E0	-7.659912109E-3	9.673360598E0
2.458947945E1	-6.233215332E-2	9.673156738E0	-1.005554199E-2	9.673362791E0
2.459347725E1	-5.754089355E-2	9.670761108E0	-1.005554199E-2	9.670937518E0
2.459747505E1	-5.993652344E-2	9.670761108E0	-1.005554199E-2	9.670952069E0
2.460147286E1	-5.754089355E-2	9.682723999E0	-1.484680176E-2	9.682906352E0
2.460547066E1	-6.233215332E-2	9.685119629E0	-1.245117188E-2	9.685328211E0
2.460946846E1	-5.993652344E-2	9.687515259E0	-1.963806152E-2	9.687720574E0
2.461346626E1	-7.191467285E-2	9.682723999E0	-1.963806152E-2	9.683010968E0
2.461746407E1	-6.233215332E-2	9.689910889E0	-1.963806152E-2	9.690131267E0
2.462146187E1	-5.993652344E-2	9.687515259E0	-1.245117188E-2	9.687708672E0
2.462545967E1	-5.514526367E-2	9.697097778E0	-1.963806152E-2	9.697274461E0
2.462948799E1	-6.951904297E-2	9.687515259E0	-1.484680176E-2	9.687776072E0
2.463348580E1	-5.754089355E-2	9.677932739E0	-7.659912109E-3	9.678106826E0
2.463748360E1	-6.233215332E-2	9.675552368E0	-7.659912109E-3	9.675756177E0
2.464148140E1	-6.233215332E-2	9.668365479E0	-1.724243164E-2	9.668581779E0
2.464547920E1	-5.993652344E-2	9.680328369E0	-1.724243164E-2	9.680529274E0
2.464947701E1	-5.754089355E-2	9.689910889E0	-1.963806152E-2	9.690101632E0
2.465347481E1	-5.276489258E-2	9.682723999E0	-1.963806152E-2	9.682887680E0
2.465747261E1	-4.797363281E-2	9.680328369E0	-1.724243164E-2	9.680462598E0
2.466147041E1	-5.036926270E-2	9.682723999E0	-1.245117188E-2	9.682863013E0
2.466546822E1	-4.797363281E-2	9.677932739E0	-2.201843262E-2	9.678076688E0
2.466946602E1	-5.514526367E-2	9.682723999E0	-1.724243164E-2	9.682896382E0
2.467346382E1	-6.472778320E-2	9.673156738E0	-1.484680176E-2	9.673384692E0
2.467749214E1	-6.712341309E-2	9.675552368E0	-1.245117188E-2	9.675793208E0
2.468148995E1	-6.712341309E-2	9.665969849E0	-5.264282227E-3	9.666204342E0
2.468548775E1	-6.951904297E-2	9.675552368E0	-5.264282227E-3	9.675803545E0
2.468948555E1	-6.472778320E-2	9.682723999E0	-7.659912109E-3	9.682943375E0
2.469348335E1	-6.472778320E-2	9.680328369E0	-2.868652344E-3	9.680545194E0
2.469748116E1	-6.472778320E-2	9.685119629E0	-2.868652344E-3	9.685336346E0
2.470147896E1	-6.951904297E-2	9.689910889E0	-5.264282227E-3	9.690161693E0
2.470547676E1	-6.233215332E-2	9.682723999E0	-4.730224609E-4	9.682924639E0
2.470947456E1	-6.233215332E-2	9.682723999E0	-4.730224609E-4	9.682924639E0
2.471347237E1	-6.472778320E-2	9.682723999E0	4.318237305E-3	9.682941308E0
2.471747017E1	-6.712341309E-2	9.680328369E0	4.318237305E-3	9.680562046E0
2.472146797E1	-7.431030273E-2	9.677932739E0	6.698608398E-3	9.678220343E0
2.472549629E1	-6.951904297E-2	9.685119629E0	9.094238281E-3	9.685373396E0
2.472949410E1	-6.712341309E-2	9.687515259E0	9.094238281E-3	9.687752069E0
2.473349190E1	-6.472778320E-2	9.685119629E0	9.094238281E-3	9.685340191E0
2.473748970E1	-6.233215332E-2	9.680328369E0	1.148986816E-2	9.680535866E0
2.474148750E1	-6.951904297E-2	9.675552368E0	1.388549805E-2	9.675812076E0
2.474548531E1	-7.191467285E-2	9.675552368E0	1.388549805E-2	9.675829585E0
2.474948311E1	-6.951904297E-2	9.673156738E0	1.867675781E-2	9.673424575E0
2.475348091E1	-6.712341309E-2	9.673156738E0	2.107238770E-2	9.673412577E0
2.475747872E1	-6.233215332E-2	9.670761108E0	2.825927734E-2	9.671003273E0
2.476147652E1	-5.993652344E-2	9.670761108E0	3.543090820E-2	9.671011744E0
2.476547432E1	-6.472778320E-2	9.668365479E0	4.501342773E-2	9.668686928E0
2.476947212E1	-5.754089355E-2	9.673156738E0	4.980468750E-2	9.673456091E0
2.477346993E1	-5.993652344E-2	9.680328369E0	5.459594727E-2	9.680667872E0
2.477749825E1	-6.712341309E-2	9.675552368E0	5.220031738E-2	9.675926005E0
2.478149605E1	-7.191467285E-2	9.677932739E0	4.261779785E-2	9.678293760E0
2.478549385E1	-6.951904297E-2	9.675552368E0	4.501342773E-2	9.675906817E0
2.478949165E1	-6.712341309E-2	9.677932739E0	5.220031738E-2	9.678306284E0
2.479348946E1	-6.712341309E-2	9.670761108E0	5.220031738E-2	9.671134930E0
2.479748726E1	-6.712341309E-2	9.665969849E0	6.176757812E-2	9.666400256E0
2.480148506E1	-6.951904297E-2	9.668365479E0	6.655883789E-2	9.668844502E0
2.480548287E1	-6.712341309E-2	9.663574219E0	6.416320801E-2	9.664020341E0
2.480948067E1	-6.951904297E-2	9.675552368E0	6.655883789E-2	9.676031036E0
2.481347847E1	-7.431030273E-2	9.680328369E0	7.374572754E-2	9.680894473E0
2.481747627E1	-6.472778320E-2	9.682723999E0	7.374572754E-2	9.683221167E0
2.482147408E1	-6.233215332E-2	9.682723999E0	7.614135742E-2	9.683223990E0
2.482547188E1	-6.951904297E-2	9.680328369E0	8.331298828E-2	9.680936488E0
2.482950020E1	-7.431030273E-2	9.680328369E0	8.093261719E-2	9.680951887E0
2.483349800E1	-6.712341309E-2	9.675552368E0	9.049987793E-2	9.676208421E0
2.483749581E1	-5.993652344E-2	9.668365479E0	8.810424805E-2	9.668952672E0
2.484149361E1	-5.514526367E-2	9.668365479E0	8.570861816E-2	9.668902626E0
2.484549141E1	-5.514526367E-2	9.677932739E0	9.289550781E-2	9.678535668E0
2.484948921E1	-5.754089355E-2	9.670761108E0	9.768676758E-2	9.671425649E0
2.485348702E1	-5.754089355E-2	9.670761108E0	9.529113770E-2	9.671401748E0
2.485748482E1	-5.993652344E-2	9.668365479E0	1.024780273E-1	9.669094330E0
2.486148262E1	-5.514526367E-2	9.670761108E0	1.072540283E-1	9.671513059E0
2.486548042E1	-4.318237305E-2	9.670761108E0	1.096496582E-1	9.671479110E0
2.486947823E1	-4.557800293E-2	9.675552368E0	1.120452881E-1	9.676308445E0
2.487347603E1	-4.557800293E-2	9.680328369E0	1.048736572E-1	9.681003728E0
2.487750435E1	-4.557800293E-2	9.677932739E0	1.072540283E-1	9.678634350E0
2.488150215E1	-5.036926270E-2	9.685119629E0	1.144409180E-1	9.685926699E0
2.488549996E1	-5.514526367E-2	9.689910889E0	1.216278076E-1	9.690831097E0
2.488949776E1	-6.233215332E-2	9.682723999E0	1.216278076E-1	9.683688484E0
2.489349556E1	-6.712341309E-2	9.677932739E0	1.216278076E-1	9.678929744E0
2.489749336E1	-6.233215332E-2	9.680328369E0	1.216278076E-1	9.681293093E0
2.490149117E1	-5.993652344E-2	9.673156738E0	1.240234375E-1	9.674137454E0
2.490548897E1	-6.472778320E-2	9.677932739E0	1.264190674E-1	9.678974820E0
2.490948677E1	-6.472778320E-2	9.682723999E0	1.288146973E-1	9.683797135E0
2.491348457E1	-7.191467285E-2	9.682723999E0	1.264190674E-1	9.683816270E0
2.491748238E1	-5.993652344E-2	9.692306519E0	1.288146973E-1	9.693347784E0
2.492148018E1	-6.951904297E-2	9.697097778E0	1.264190674E-1	9.698170962E0
2.492547798E1	-7.191467285E-2	9.687515259E0	1.288146973E-1	9.688638544E0
2.492950630E1	-6.472778320E-2	9.677932739E0	1.312103271E-1	9.679038586E0
2.493350410E1	-5.993652344E-2	9.670761108E0	1.359863281E-1	9.671902868E0
2.493750191E1	-5.514526367E-2	9.670761108E0	1.359863281E-1	9.671874363E0
2.494149971E1	-6.233215332E-2	9.675552368E0	1.359863281E-1	9.676708697E0
2.494549751E1	-6.472778320E-2	9.668365479E0	1.335906982E-1	9.669505012E0
2.494949532E1	-6.472778320E-2	9.677932739E0	1.288146973E-1	9.679006407E0
2.495349312E1	-7.191467285E-2	9.673156738E0	1.359863281E-1	9.674379840E0
2.495749092E1	-6.712341309E-2	9.675552368E0	1.407775879E-1	9.676809263E0
2.496148873E1	-7.191467285E-2	9.673156738E0	1.407775879E-1	9.674448374E0
2.496548653E1	-7.431030273E-2	9.670761108E0	1.479644775E-1	9.672178448E0
2.496948433E1	-6.951904297E-2	9.675552368E0	1.431732178E-1	9.676861325E0
2.497348213E1	-6.472778320E-2	9.685119629E0	1.431732178E-1	9.686394091E0
2.497747994E1	-6.233215332E-2	9.680328369E0	1.431732178E-1	9.681587742E0
2.498150826E1	-6.712341309E-2	9.675552368E0	1.335906982E-1	9.676707377E0
2.498550606E1	-6.472778320E-2	9.675552368E0	1.312103271E-1	9.676658487E0
2.498950386E1	-5.754089355E-2	9.673156738E0	1.335906982E-1	9.674250292E0
2.499350166E1	-5.993652344E-2	9.670761108E0	1.335906982E-1	9.671869482E0
2.499749947E1	-6.712341309E-2	9.673156738E0	1.312103271E-1	9.674279456E0
2.500149727E1	-5.754089355E-2	9.682723999E0	1.335906982E-1	9.683816472E0
2.500549507E1	-5.754089355E-2	9.687515259E0	1.264190674E-1	9.688510960E0
2.500949288E1	-6.951904297E-2	9.687515259E0	1.192321777E-1	9.688498392E0
2.501349068E1	-6.233215332E-2	9.675552368E0	1.216278076E-1	9.676517568E0
2.501748848E1	-5.993652344E-2	9.675552368E0	1.240234375E-1	9.676532841E0
2.502148628E1	-5.993652344E-2	9.677932739E0	1.264190674E-1	9.678943965E0
2.502548409E1	-5.993652344E-2	9.670761108E0	1.192321777E-1	9.671681814E0
2.502948189E1	-6.951904297E-2	9.673156738E0	1.240234375E-1	9.674201569E0
2.503351021E1	-7.191467285E-2	9.670761108E0	1.168365479E-1	9.671734225E0
2.503750801E1	-6.712341309E-2	9.670761108E0	1.192321777E-1	9.671729022E0
2.504150581E1	-6.712341309E-2	9.668365479E0	1.120452881E-1	9.669247681E0
2.504550362E1	-6.712341309E-2	9.673156738E0	1.096496582E-1	9.674011055E0
2.504950142E1	-6.951904297E-2	9.680328369E0	1.096496582E-1	9.681198959E0
2.505349922E1	-6.951904297E-2	9.677932739E0	1.000823975E-1	9.678699886E0
2.505749702E1	-5.993652344E-2	9.668365479E0	9.768676758E-2	9.669044737E0
2.506149483E1	-5.036926270E-2	9.668365479E0	9.529113770E-2	9.668966258E0
2.506549263E1	-6.472778320E-2	9.675552368E0	9.289550781E-2	9.676214802E0
2.506949043E1	-6.233215332E-2	9.677932739E0	9.289550781E-2	9.678579285E0
2.507348824E1	-5.993652344E-2	9.680328369E0	9.049987793E-2	9.680936936E0
2.507748604E1	-6.951904297E-2	9.677932739E0	8.331298828E-2	9.678541009E0
2.508151436E1	-7.431030273E-2	9.680328369E0	8.331298828E-2	9.680972080E0
2.508551216E1	-7.191467285E-2	9.682723999E0	7.853698730E-2	9.683309549E0
2.508950996E1	-6.712341309E-2	9.673156738E0	7.853698730E-2	9.673708435E0
2.509350777E1	-5.514526367E-2	9.673156738E0	7.614135742E-2	9.673613585E0
